mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mse,mae,r2,rmse
4.208874781926473,0.07939963166545404,0.004928429921468099,0.00413950588331961,tanh,0.0001,"(50, 100, 50)",constant,lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'constant', 'solver': 'lbfgs'}",-0.07616130308645715,-0.06776191778295003,-0.07542313756851711,-0.07311545281264142,0.003797496988681588,382,0.07331505944060909,0.20945494964449413,0.8490028649336999,0.27076753764181016
2.8945690790812173,0.16326877784418894,0.006404320398966472,0.0048005738341122236,tanh,0.0001,"(50, 100, 50)",adaptive,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-0.07534584879441657,-0.0773177241808573,-0.0716337317844698,-0.07476576825324789,0.0023564538988672013,437,0.07096602365025953,0.20845111037035288,0.8538408569808634,0.2663944887760622
0.9017437299092611,0.12221260614075007,0.006440162658691406,0.0006523421917356038,tanh,0.0001,"(50, 100, 50)",adaptive,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'adaptive', 'solver': 'adam'}",-0.0749259529439269,-0.09127807620374503,-0.08298710276990007,-0.08306371063919067,0.0066759461426976405,745,0.07156603731077336,0.20812416874266387,0.8526050898079318,0.2675182934133166
3.946370760599772,0.0324090928104726,0.003763119379679362,0.0005375510274304977,tanh,0.0001,"(50, 100, 50)",adaptive,lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",-0.07974282277823773,-0.07025501143896565,-0.07660063216679122,-0.0755328221279982,0.003946289794360887,464,0.07757584611733856,0.21570160493614624,0.8402274975504682,0.27852440847677706
2.590487559636434,0.4313925600596068,0.005168437957763672,0.0038827618348653324,tanh,0.0001,"(50, 100, 50)",invscaling,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'invscaling', 'solver': 'sgd'}",-0.34325607103961076,-0.2474120897110629,-0.5964919023193151,-0.3957200210233296,0.14726060443665562,1309,0.39761254191842654,0.5219154424477175,0.1810910997794759,0.6305652558763657
1.23355237642924,0.36601546612542535,0.002185185750325521,0.0016669519410570826,tanh,0.0001,"(50, 100, 50)",invscaling,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'invscaling', 'solver': 'adam'}",-0.07578923093368405,-0.06650373647563003,-0.0852078099649173,-0.07583359245807712,0.0076359704570669795,471,0.08918879101353071,0.239350914825244,0.8163098819557034,0.2986449246405013
3.9129908879597983,0.11176991087596493,0.0003510316212972005,0.0004964336796603172,tanh,0.0001,"(50, 100, 50)",invscaling,lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",-0.07255949548709324,-0.06850447161892709,-0.08201674451792582,-0.07436023720798204,0.005661412237434876,424,0.07400843117883923,0.21143820331877355,0.8475748207254905,0.27204490654823743
0.6736109256744385,0.24552949844448052,0.003910223642985026,0.0043161817027946225,tanh,0.0001,"(100,)",constant,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'sgd'}",-0.08215720076048193,-0.09371772598095864,-0.0951550214259292,-0.09034331605578992,0.005818122106550068,1066,0.08636038330951747,0.23154119102976115,0.8221351716487633,0.29387137204824404
0.6888348261515299,0.29395581388728825,0.0029898484547932944,0.0042282842342089184,tanh,0.0001,"(100,)",constant,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'adam'}",-0.09765081298682445,-0.07688461659300468,-0.07918079124364628,-0.08457207360782514,0.009295453093292539,805,0.07543059093556016,0.21666168209060316,0.844645790175561,0.27464630151443903
1.6229000091552734,0.08987170049451662,0.0017085870107014973,0.0015366104407262542,tanh,0.0001,"(100,)",constant,lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'lbfgs'}",-0.06782900020787688,-0.06313600470727272,-0.07313797134037489,-0.06803432541850817,0.00408586612311375,228,0.07322279676775695,0.20718449742391215,0.849192885911389,0.27059711152885013
0.7605845133463541,0.07251933006935861,0.005347808202107747,0.003972412429051749,tanh,0.0001,"(100,)",adaptive,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-0.0869095549212757,-0.08825672731128471,-0.09734828370511106,-0.0908381886458905,0.004636070291541226,1082,0.08391050778691997,0.22953275773332507,0.8271808496854965,0.28967310504587745
0.6371082464853922,0.08567232730945609,0.0,0.0,tanh,0.0001,"(100,)",adaptive,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'adam'}",-0.07498217465457613,-0.08205831167333505,-0.08569221823217765,-0.08091090152002961,0.004446996807094441,580,0.07032630009982666,0.2082843242545963,0.8551584092557553,0.265191063386055
1.523896058400472,0.00724701635292615,0.0026720364888509116,0.003778830241688744,tanh,0.0001,"(100,)",adaptive,lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",-0.06683108519044474,-0.06861102077168581,-0.07266875926842982,-0.06937028841018679,0.0024429456496002084,260,0.07273775147759592,0.2085732256540833,0.8501918682453125,0.269699372408606
1.0628015200297039,0.0644695108167328,0.0006411870320638021,0.0009067753967623814,tanh,0.0001,"(100,)",invscaling,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'invscaling', 'solver': 'sgd'}",-1.8651847776301769,-2.0920269475643476,-1.8293125600074303,-1.9288414284006514,0.11631520178044134,1465,1.0405973700183906,0.9290735872850877,-1.143177988658508,1.0200967454209382
0.6222647825876871,0.15538155168285572,0.007283449172973633,0.0036604943590656373,tanh,0.0001,"(100,)",invscaling,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'invscaling', 'solver': 'adam'}",-0.0910886218725584,-0.08061173284100283,-0.08381975870549345,-0.08517337113968489,0.004382959495696988,842,0.07448251017560766,0.21421062921546632,0.8465984241863167,0.2729148405191767
1.265743573506673,0.11506362251047815,0.0037401517232259116,0.0045650125827421,tanh,0.0001,"(100,)",invscaling,lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",-0.07171260983358134,-0.06596355659180973,-0.07491737847357058,-0.07086451496632055,0.0037042480343951415,303,0.07263560961448726,0.20936599216622592,0.8504022360581114,0.2695099434426998
0.48886696497599286,0.08100027051438753,0.002880255381266276,0.0020366481116424287,tanh,0.0001,"(10,)",constant,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'learning_rate': 'constant', 'solver': 'sgd'}",-0.09719467298899544,-0.09949908287655017,-0.09603082286349578,-0.09757485957634714,0.0014412062680129228,1192,0.08761634265153279,0.23104902682609194,0.8195484416665323,0.2960005788026989
0.565132220586141,0.012846459835278686,0.003336032231648763,0.004717862026511463,tanh,0.0001,"(10,)",constant,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'learning_rate': 'constant', 'solver': 'adam'}",-0.0909941227630135,-0.11208120179754678,-0.1078191471640874,-0.10363149057488256,0.009103793214332743,1229,0.08679067680224574,0.23178275342374363,0.8212489542040066,0.2946025743306493
0.12108969688415527,0.01098666560179834,0.0056154727935791016,0.003319621614807577,tanh,0.0001,"(10,)",constant,lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'learning_rate': 'constant', 'solver': 'lbfgs'}",-0.06972899666881258,-0.06441074746801242,-0.06784232504890302,-0.06732735639524268,0.0022014901280939117,211,0.06893729712951475,0.20408875523269043,0.8580191512467725,0.26255913072966014
0.46447157859802246,0.039124894451450135,0.0,0.0,tanh,0.0001,"(10,)",adaptive,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-0.09905956972220004,-0.09342712264864439,-0.10221995955065506,-0.09823555064049982,0.0036366422958176406,1202,0.08737223195096523,0.22982635368592522,0.8200512035370944,0.2955879428376016
0.48945991198221844,0.018717376511083846,0.0,0.0,tanh,0.0001,"(10,)",adaptive,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'learning_rate': 'adaptive', 'solver': 'adam'}",-0.09263420175288532,-0.1082992227642347,-0.08895134218369012,-0.09662825556693672,0.008388463114774855,1182,0.0912721727684397,0.24023937348638916,0.8120190216789618,0.30211284773812536
0.10518280665079753,0.0017404054318045415,0.0006159146626790365,0.0008710348692251432,tanh,0.0001,"(10,)",adaptive,lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",-0.0625985095767929,-0.060996483199548444,-0.0698938173280624,-0.06449627003480124,0.003872274070499126,151,0.0664469630028607,0.20164222046409644,0.8631481564109464,0.2577730843258479
0.41626620292663574,0.037682876753473885,0.0005736351013183594,0.0008112425401376884,tanh,0.0001,"(10,)",invscaling,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'learning_rate': 'invscaling', 'solver': 'sgd'}",-6.423922717777264,-2.287143315137408,-4.417988686832653,-4.376351573249109,1.689089733840295,1510,3.201829030922211,1.6842277245363375,-5.5943752119986705,1.7893655386539138
0.43567800521850586,0.027153641406027773,0.00033346811930338543,0.0004715951369378969,tanh,0.0001,"(10,)",invscaling,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'learning_rate': 'invscaling', 'solver': 'adam'}",-0.09123737880875872,-0.09544106491460075,-0.10663968905939955,-0.09777271092758633,0.006500524087161619,1196,0.08717813789414743,0.23355513367000785,0.8204509528755863,0.2952594416680818
0.11392656962076823,0.010752524056805811,0.0012725194295247395,0.0017996142356171607,tanh,0.0001,"(10,)",invscaling,lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",-0.06324059693017961,-0.06356579088901604,-0.06647256608268201,-0.06442631796729255,0.0014529937577331174,149,0.06812943755165077,0.2046165873217538,0.8596829906097093,0.26101616339156236
0.6505359808603922,0.058709149046531295,0.0011280377705891926,0.00027282901939169684,tanh,0.0001,"(20, 20)",constant,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (20, 20), 'learning_rate': 'constant', 'solver': 'sgd'}",-0.0802072731314664,-0.08623886725254092,-0.0863502768378455,-0.08426547240728427,0.0028699406550903865,790,0.08723153615197553,0.23439309996971136,0.8203409756893016,0.29534985382081286
0.546605666478475,0.03508144951016028,0.003503561019897461,0.0025518967826311683,tanh,0.0001,"(20, 20)",constant,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (20, 20), 'learning_rate': 'constant', 'solver': 'adam'}",-0.08635762206813423,-0.08204249019948483,-0.07710055308993405,-0.08183355511918437,0.003782069267620937,602,0.07045520841270188,0.20784167441957976,0.8548929141981381,0.26543400010680973
0.30975341796875,0.0912128903348093,0.002016146977742513,0.002851262399660988,tanh,0.0001,"(20, 20)",constant,lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (20, 20), 'learning_rate': 'constant', 'solver': 'lbfgs'}",-0.07242082685364193,-0.06801901199122666,-0.07758758146035108,-0.07267580676840656,0.003910510750022731,364,0.07492425631214963,0.2104653815399202,0.8456886192764743,0.27372295539861036
0.6034203370412191,0.009335562465068227,0.0,0.0,tanh,0.0001,"(20, 20)",adaptive,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (20, 20), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-0.08063361490121437,-0.08647183777080755,-0.08542312406553298,-0.08417619224585164,0.00254130423089675,787,0.08537356502481003,0.2272073212172722,0.8241675881121581,0.2921875511119699
0.6004889806111654,0.053298897914071976,0.0,0.0,tanh,0.0001,"(20, 20)",adaptive,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (20, 20), 'learning_rate': 'adaptive', 'solver': 'adam'}",-0.08357557931634375,-0.08059275312045215,-0.08280763136542954,-0.08232532126740848,0.001264589604499975,611,0.07349401163754374,0.2126454970353194,0.8486343012408226,0.2710977898057152
0.23824787139892578,0.015061621244668425,0.0,0.0,tanh,0.0001,"(20, 20)",adaptive,lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (20, 20), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",-0.07555695944883493,-0.07276084169234671,-0.08130336382191423,-0.07654038832103195,0.0035561233896422226,497,0.07241937358512653,0.2070069237208826,0.850847588229694,0.2691084792144732
0.6031539440155029,0.005945310118390065,0.000335693359375,0.00047474210162671036,tanh,0.0001,"(20, 20)",invscaling,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (20, 20), 'learning_rate': 'invscaling', 'solver': 'sgd'}",-0.8977276773360142,-3.0694836611112093,-2.5883555715504336,-2.185188969999219,0.9313211027784164,1475,0.8008643586735494,0.7200626173463825,-0.6494322538792594,0.8949102517423462
0.5814061959584554,0.036521286306702136,0.0005370775858561198,0.0004138654145764995,tanh,0.0001,"(20, 20)",invscaling,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (20, 20), 'learning_rate': 'invscaling', 'solver': 'adam'}",-0.07899769489007714,-0.08390983759537363,-0.08629778584499755,-0.08306843944348276,0.003039056336543925,747,0.07432815720834968,0.21426649469293665,0.8469163241651582,0.2726319079057873
0.2173786163330078,0.008369184953949876,0.0028389294942220054,0.004014852593349751,tanh,0.0001,"(20, 20)",invscaling,lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (20, 20), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",-0.07406061603781337,-0.07071455535078648,-0.08049723618382305,-0.07509080252414096,0.004059653040817181,451,0.07507060334340537,0.21436905272482554,0.8453872080437251,0.2739901519095264
0.5014379819234213,0.05110751082888984,0.0015481313069661458,0.0011196264810582974,tanh,0.0001,"(10, 10)",constant,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'learning_rate': 'constant', 'solver': 'sgd'}",-0.08115920151563101,-0.10116674080754723,-0.09433897342527042,-0.09222163858281622,0.008304124969182314,1115,0.08539443390181711,0.23065541656806174,0.8241246073021559,0.2922232603709313
0.627480665842692,0.017391593371493617,0.0,0.0,tanh,0.0001,"(10, 10)",constant,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'learning_rate': 'constant', 'solver': 'adam'}",-0.07423756458579925,-0.07173261132165454,-0.08054668914628889,-0.0755056216845809,0.003708366089353966,463,0.07212741141436459,0.20988620704513528,0.8514489033165146,0.26856546951230453
0.14526764551798502,0.004988213151594222,0.0033462047576904297,0.004732248150803182,tanh,0.0001,"(10, 10)",constant,lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'learning_rate': 'constant', 'solver': 'lbfgs'}",-0.06779873816964684,-0.06489729498041917,-0.07179451184184919,-0.06816351499730507,0.0028275662926382414,230,0.0711884940748278,0.20598417387669474,0.8533826646667182,0.26681172027260686
0.5884230136871338,0.03580499618844479,0.0,0.0,tanh,0.0001,"(10, 10)",adaptive,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-0.08631927110726297,-0.10673968665030598,-0.09647423170172766,-0.09651106315309886,0.008336640416638497,1179,0.09379161198164575,0.23687313193667436,0.8068300726953497,0.30625416239072695
0.6041843891143799,0.006251557855036058,0.0,0.0,tanh,0.0001,"(10, 10)",adaptive,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'learning_rate': 'adaptive', 'solver': 'adam'}",-0.0799765501549571,-0.08856393008630907,-0.07892433355664025,-0.0824882712659688,0.0043175620063740615,612,0.08380523551593175,0.2271353698970018,0.8273976647769993,0.28949133927620657
0.15340948104858398,0.004409142396835756,0.0013492902119954426,0.0019081845173812236,tanh,0.0001,"(10, 10)",adaptive,lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",-0.06953645490052261,-0.06295016797320988,-0.07528338749662511,-0.06925667012345253,0.005038901043832063,257,0.0684833075540235,0.20423126588486162,0.8589541723157342,0.26169315534423804
0.5745056470235189,0.02972750984021425,0.0,0.0,tanh,0.0001,"(10, 10)",invscaling,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'learning_rate': 'invscaling', 'solver': 'sgd'}",-2.9446039203113643,-1.7575632105873908,-1.161577537897604,-1.9545815562654532,0.7411288423732028,1466,3.4950257597239456,1.7484150276195283,-6.198232951427178,1.8694987990699394
0.6586221059163412,0.006416183828333786,0.0005690256754557291,0.0008047238275680034,tanh,0.0001,"(10, 10)",invscaling,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'learning_rate': 'invscaling', 'solver': 'adam'}",-0.08789785862774117,-0.08217689808735829,-0.09905488451558554,-0.08970988041022833,0.007008526886253716,1046,0.07649616242668789,0.22059469004370483,0.8424511763595692,0.27657939624398614
0.15282424290974936,0.00337720069248614,0.0,0.0,tanh,0.0001,"(10, 10)",invscaling,lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",-0.06441285480467852,-0.06795701901783252,-0.07224908415990336,-0.06820631932747147,0.0032039804005030387,232,0.06923359957049162,0.2067001689762246,0.8574088970910503,0.26312278421013185
1.4912948608398438,0.05792139617891712,0.006476402282714844,0.0064715600709855945,tanh,0.05,"(50, 50, 50)",constant,sgd,"{'activation': 'tanh', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",-0.07625578268527661,-0.07504875826982697,-0.0784030513739877,-0.07656919744303044,0.0013872015390558722,498,0.0766253481850358,0.21682960606715163,0.8421851098849495,0.2768128396318274
0.6370761394500732,0.2285294540323347,0.004023392995198567,0.004353516466263819,tanh,0.05,"(50, 50, 50)",constant,adam,"{'activation': 'tanh', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'constant', 'solver': 'adam'}",-0.0672123032048795,-0.07523499677607776,-0.08104465421611963,-0.0744973180656923,0.005671073445380859,427,0.07389626897975507,0.21339776451326176,0.847805826072191,0.27183868190482946
1.4792893727620442,0.13014936323401086,0.0029810269673665366,0.0021854484811237376,tanh,0.05,"(50, 50, 50)",constant,lbfgs,"{'activation': 'tanh', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'constant', 'solver': 'lbfgs'}",-0.07413571848586573,-0.07044968118395506,-0.07600833304786188,-0.07353124423922756,0.00230921263235838,397,0.07510206932350402,0.21263390048277908,0.8453224018104192,0.2740475676292421
1.6550226211547852,0.03805898138717525,0.004196723302205403,0.001554562955174898,tanh,0.05,"(50, 50, 50)",adaptive,sgd,"{'activation': 'tanh', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-0.07637671470992889,-0.07787780569570946,-0.0786616822484958,-0.07763873421804472,0.0009480279678190704,521,0.0779330608053541,0.21896864246407743,0.8394917906587942,0.2791649347703864
0.779399553934733,0.17144439730774041,0.0013303756713867188,0.0009407176587631548,tanh,0.05,"(50, 50, 50)",adaptive,adam,"{'activation': 'tanh', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'solver': 'adam'}",-0.06928530018690605,-0.08247304224009443,-0.07695598399520198,-0.07623810880740083,0.005407750222554273,487,0.07853454462875833,0.22246385396740034,0.8382529955897356,0.2802401552753608
1.9627753098805745,0.19903320512557043,0.004460652669270833,0.0063083155019185615,tanh,0.05,"(50, 50, 50)",adaptive,lbfgs,"{'activation': 'tanh', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",-0.07301653076287656,-0.06473982947249916,-0.07738517820079915,-0.07171384614539163,0.005243977594952993,330,0.07420777944966915,0.21207706494895615,0.8471642499913821,0.272411048692356
1.8330787817637126,0.12554708272204715,0.0014592806498209636,0.0020637344862854297,tanh,0.05,"(50, 50, 50)",invscaling,sgd,"{'activation': 'tanh', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'invscaling', 'solver': 'sgd'}",-0.5799473100620411,-0.5217912436069724,-0.3784511312071926,-0.49339656162540196,0.08467534468742821,1322,0.31946620181157126,0.43040625010188727,0.34203857171886176,0.5652134126253298
1.035634199778239,0.13872111979902474,0.0028378963470458984,0.0040133915026013735,tanh,0.05,"(50, 50, 50)",invscaling,adam,"{'activation': 'tanh', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'invscaling', 'solver': 'adam'}",-0.0702864568057077,-0.06716215865259192,-0.0821335998226886,-0.0731940717603294,0.006448600944942567,385,0.06994235797672169,0.20565041956943994,0.8559491630389816,0.2644661754870019
