mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_mse,split1_test_mse,split2_test_mse,mean_test_mse,std_test_mse,rank_test_mse,split0_train_mse,split1_train_mse,split2_train_mse,mean_train_mse,std_train_mse,split0_test_mae,split1_test_mae,split2_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_train_mae,split1_train_mae,split2_train_mae,mean_train_mae,std_train_mae,split0_test_r2,split1_test_r2,split2_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,mean_train_r2,std_train_r2,split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_train_rmse,split1_train_rmse,split2_train_rmse,mean_train_rmse,std_train_rmse
7.00070325533549,0.03551242346693623,0.01500376065572103,0.0024830516284194653,,1,2,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.061379967215980005,-0.06121914369538077,-0.06622956916354557,-0.06294289335830211,0.0023249579835306,323,-0.008985887996254688,-0.00904298495630462,-0.008536597990012482,-0.008855156980857263,0.00022645807367335487,-0.19129962546816479,-0.19049962546816482,-0.19857852684144817,-0.19345925925925925,0.0036345724584456694,249,-0.07209956304619229,-0.07300000000000005,-0.07049388264669162,-0.071864481897628,0.0010365337772100954,0.8672605011676373,0.8854620629038102,0.8671331618235967,0.8732852419650148,0.008610469594578899,332,0.9826023547198928,0.981186836847599,0.9828774636094704,0.9822222183923207,0.0007406899633197404,-0.2477498077011968,-0.2474250264128121,-0.2573510620991209,-0.2508419654043766,0.004604535847579682,332,-0.09479392383615465,-0.0950946105534095,-0.09239371185320179,-0.09409408208092197,0.0012085934825162884
14.795376936594645,0.2761881132250655,0.03119977315266927,0.001305690379636166,,1,2,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.06088188741260925,-0.06082153973782764,-0.06582053752808989,-0.06250798822617559,0.0023424556372423307,231,-0.008693495221598005,-0.00870809298689138,-0.008327340449438208,-0.008576309552642531,0.0001761485820752161,-0.19014825218476905,-0.18938551810237192,-0.19795568039950062,-0.19249648356221385,0.0038727736315026947,151,-0.07151722846441962,-0.0718702871410738,-0.06989612983770305,-0.07109454848106549,0.0008595805336942753,0.868337641910403,0.8862059598995935,0.8679537430353348,0.8741657816151104,0.008515134151543478,241,0.9831684585682897,0.981883551183567,0.9832971881716048,0.9827830659744872,0.0006382204279638743,-0.2467425529020263,-0.24662023383702247,-0.2565551354545254,-0.24997264073119138,0.004654794522887556,241,-0.09323891473841812,-0.09331716341001467,-0.09125426263708566,-0.09260344692850615,0.0009545520425182029
21.75121847788493,0.4032394357829282,0.04833881060282389,0.0027825775701077467,,1,2,300,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-0.0608270765556943,-0.060775359184352826,-0.06558168660563192,-0.06239470744855968,0.0022536334783831904,195,-0.008551130319739234,-0.008557468432514927,-0.008229350838535201,-0.008445983196929787,0.00015320406205687382,-0.1903915522263837,-0.18883820224719092,-0.19762130669995845,-0.19228368705784438,0.0038271714204597784,95,-0.07128275072825645,-0.0715008739076156,-0.06971824802330448,-0.07083395755305884,0.0007939354492786601,0.8684561751388725,0.8862923613911806,0.8684329152127068,0.8743938172475866,0.008413546608845838,198,0.9834440923246762,0.9821969127925859,0.9834937337604381,0.9830449129592335,0.0005999690436524073,-0.24663145897410227,-0.24652658920358433,-0.2560892161057,-0.2497490880944622,0.004483351931784509,195,-0.09247232191169007,-0.09250658588724874,-0.09071576951409938,-0.09189822577101274,0.0008362398398547389
39.748157898585,0.6201934012098937,0.08811227480570476,0.0031353896678128516,,1,2,500,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",-0.060479955636953894,-0.060414554853932524,-0.06553648867365805,-0.062143666388181494,0.0023992362133569015,94,-0.008564077789762837,-0.008498099643695406,-0.008164842231960038,-0.008409006555139426,0.0001747387411248777,-0.1899336079900126,-0.18819937578027446,-0.19754903870162313,-0.1918940074906367,0.004060904976089775,22,-0.07137850187265933,-0.07143534332084879,-0.06953504369538085,-0.07078296296296299,0.0008827172485607993,0.8692068542102004,0.8869674081364821,0.8685235893087235,0.8748992838851354,0.008538010304548151,98,0.9834190246306609,0.9823204245219119,0.9836231238248265,0.9831208576591332,0.0005720920821196993,-0.24592672818738898,-0.24579372419557935,-0.25600095443895915,-0.24924046894064253,0.004780693509326284,103,-0.092542302704022,-0.09218513786774638,-0.09035951655448383,-0.0916956523754174,0.0009559762476318173
60.33198618888855,0.22333727545207768,0.13317282994588217,0.006711717523949636,,1,2,750,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 750}",-0.060486777778665596,-0.060485366826355885,-0.06534706404194758,-0.06210640288232302,0.002291493553896091,71,-0.00853363367579424,-0.008479608209848853,-0.00812301943392975,-0.008378753773190946,0.00018217158020334404,-0.19009962546816483,-0.1882324594257175,-0.19738483562213913,-0.19190564017200717,0.003948650768982343,25,-0.07119912609238518,-0.07130604244694128,-0.06935938410320415,-0.07062151754751021,0.0008935298540600224,0.8691921007374821,0.88683492249958,0.8689036046433538,0.8749768759601387,0.008385732259727404,71,0.9834779677085085,0.9823588943815388,0.9837070111511438,0.9831812910803971,0.0005889920612782754,-0.2459405980692606,-0.2459377295706291,-0.25563071811100396,-0.24916968191696456,0.004568642656383223,71,-0.09237766870729225,-0.09208478815661604,-0.09012779501313538,-0.09153008395901456,0.0009987510434011407
80.50140746434529,0.07897197294006364,0.19068082173665366,0.016243397224551367,,1,2,1000,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1000}",-0.060516515352808956,-0.060637795029837675,-0.0653348106277152,-0.062163040336787274,0.0022433267370618455,111,-0.00852715818089899,-0.008449998314981381,-0.008132081398626687,-0.008369745964835687,0.0001709809848113522,-0.19004681647940083,-0.18870163545568008,-0.19733163545568017,-0.19202669579692033,0.003791144645438591,65,-0.07125666666666736,-0.07122609238451942,-0.06943413233458148,-0.0706389637952561,0.0008520359277071556,0.8691277906560774,0.886549737001577,0.8689281869021014,0.8748685715199186,0.008260233276450353,111,0.9834905049628397,0.9824204952562233,0.9836888348447892,0.9831999450212842,0.0005570697967690575,-0.2460010474628288,-0.2462474264430751,-0.25560674996508836,-0.2492850746236641,0.004471231000686918,111,-0.09234261302832507,-0.0919238723889577,-0.0901780538636019,-0.09148151309362823,0.0009374043609954927
6.369530598322551,0.0567285274911847,0.01609460512797038,0.004238288115990103,,1,5,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.06136965304814171,-0.06088969159188237,-0.0658436145967094,-0.06270098641224449,0.002230795774190388,276,-0.01161079119180647,-0.011719205739409976,-0.011173326130600264,-0.011501107687272236,0.0002359646727849241,-0.19140817472789382,-0.18975129867011886,-0.19806300510541613,-0.19307415950114293,0.0035919117393725932,198,-0.08127995025642966,-0.08233967374368589,-0.07957296629695042,-0.08106419676568866,0.0011397601211163041,0.8672828064495041,0.8860784512102928,0.8679074468389292,0.8737562348329088,0.008716853646522187,276,0.977520259916367,0.975619186512263,0.9775887673873959,0.976909404605342,0.0009127505552551806,-0.24772899113374217,-0.24675836681231778,-0.2566001063848365,-0.2503624881102988,0.004428426296663407,276,-0.10775338134743832,-0.10825528042275802,-0.10570395513224784,-0.1072375389674814,0.0011035957004926922
14.025762875874838,0.38612517105954686,0.030557552973429363,0.0011514633762833312,,1,5,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.06090401047213131,-0.060600455671960055,-0.06562592605440472,-0.062376797399498696,0.002300820743600759,193,-0.01138740832121554,-0.011403501104112044,-0.011014690396089401,-0.011268533273805661,0.00017961421499200763,-0.190480109743738,-0.1885893949175737,-0.1977278479551209,-0.19226578420547755,0.0039386381692445875,93,-0.08104182077883632,-0.08146163577154919,-0.07939726583783475,-0.08063357412940675,0.0008908440944347422,0.8682897988768077,0.8866195970611211,0.8683441639833792,0.8744178533071026,0.008627964297185039,193,0.9779527531708805,0.9762759832271231,0.9779069557500408,0.9773785640493481,0.0007798665283635696,-0.24678737907788417,-0.24617159802048663,-0.2561755766157358,-0.24971151790470217,0.004577687760025396,193,-0.10671180029038747,-0.10678717668386989,-0.10495089516573644,-0.10614995737999793,0.0008484232612817185
21.935661633809406,0.4402218874303552,0.04901043574015299,0.0008305407924647694,,1,5,300,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-0.06064306357862787,-0.06055698516751593,-0.06542342793965679,-0.06220782556193353,0.0022740457869810642,132,-0.011236400827494651,-0.011273056612307455,-0.010916136422594968,-0.011141864620799025,0.00016031391338744988,-0.19019985293235908,-0.18853560613994125,-0.19743787718552544,-0.19205777875260857,0.003864498562334146,70,-0.08087893969499786,-0.08116620467968945,-0.07927628560563582,-0.08044047666010772,0.0008315190522338187,0.8688541191499617,0.8867009281873508,0.8687504067625946,0.874768484699969,0.00843761793989642,135,0.9782451199143218,0.9765473619276859,0.9781046333259984,0.9776323717226688,0.000769358525778109,-0.24625812388351348,-0.24608328908626836,-0.2557800381962142,-0.24937381705533201,0.004530444700835766,136,-0.10600189067886785,-0.1061746514583752,-0.10448031595757627,-0.10555228603160643,0.0007612715027926097
37.16900642712911,0.07460242289840896,0.0727234681447347,0.005135090227449813,,1,5,500,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",-0.06048579356572797,-0.0601923298286126,-0.06545401919552651,-0.06204404752995569,0.002414188657533804,48,-0.011270412602638865,-0.011235837435359029,-0.010801862905640027,-0.011102704314545972,0.00021319478657242578,-0.1897581817088445,-0.18782073901171645,-0.19761110700046933,-0.19173000924034345,0.004233115810627921,2,-0.08092057960014062,-0.08118451324358826,-0.07896341185231419,-0.08035616823201436,0.0009907044604497437,0.8691942291832603,0.8873831799757281,0.8686890359354159,0.8750888150314681,0.008695874964272973,48,0.9781792694608605,0.976624793268301,0.9783338408457649,0.9777126345249755,0.0007718039595865303,-0.24593859714515728,-0.24534125178740854,-0.25583983113566683,-0.24903989335607757,0.004814462290766586,48,-0.10616219949981662,-0.10599923318288217,-0.10393201097659964,-0.10536448121976615,0.0010150920330301474
